ID,Name,Nation,Club,League,Position,Age,Height,Weight,Overall,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Att work rate,Def work rate,Preferred foot,Skill moves,Weak foot,Gender
261852,Jéssica Silva,Portugal,SL Benfica,Liga Portugal Feminino,ST,29,170,53,78,82,76,71,85,33,65,High,Medium,Right,5,4,F
243771,Abby Smith,United States,NJ/NY Gotham,NWSL,GK,30,173,66,78,77,78,72,79,39,76,Medium,Medium,Right,1,2,F
227355,Julie Soyer,France,Paris FC,D1 Arkema,RB,38,166,60,78,53,58,70,68,82,70,High,Medium,Right,3,4,F
267264,Sam Staab,United States,Washington Spirit,NWSL,CB,26,168,64,78,56,44,60,64,79,76,High,Medium,Left,2,3,F
227264,Demi Stokes,England,Manchester City,Barclays WSL,LB,32,159,56,78,87,43,71,80,73,76,High,Medium,Left,4,3,F
246208,Chantelle Swaby,Jamaica,FC Fleury 91,D1 Arkema,CB,25,180,70,78,75,42,65,63,79,79,Medium,Medium,Right,2,3,F
236648,Aïssatou Tounkara,France,Paris SG,D1 Arkema,CB,28,174,60,78,65,35,58,62,79,77,Medium,Medium,Right,2,2,F
264999,Martina Tufeković,Germany,TSG Hoffenheim,GPFBL,GK,29,170,60,78,77,78,74,78,50,75,Medium,Medium,Right,1,2,F
263012,Millie Turner,England,Manchester Utd,Barclays WSL,CB,27,170,62,78,59,50,63,63,78,77,Medium,Medium,Right,2,4,F
272061,Paola Ulloa,Spain,Madrid CFF,Liga F,GK,27,164,60,78,80,74,72,80,39,76,Medium,Medium,Right,1,2,F
272159,Irina Uribe,Spain,Levante LP,Liga F,LW,25,170,60,78,76,79,75,81,43,77,High,Medium,Right,4,4,F
233752,Shanice van de Sanden,Holland,Liverpool,Barclays WSL,RM,31,168,65,78,86,70,73,78,37,72,Medium,Low,Right,4,3,F
233757,Merel van Dongen,Holland,Atlético de Madrid,Liga F,CB,30,170,64,78,65,56,71,74,79,78,High,Medium,Left,3,2,F
267376,Dani Weatherholt,United States,Angel City FC,NWSL,CDM,29,173,65,78,55,55,67,69,78,76,Medium,High,Right,3,3,F
241847,Joelle Wedemeyer,Germany,VfL Wolfsburg,GPFBL,RB,27,169,70,78,72,30,61,63,79,72,Medium,High,Right,2,3,F
265093,Manjou Wilde,Germany,1. FC Köln,GPFBL,CM,28,165,57,78,68,67,74,76,72,66,High,Medium,Right,3,3,F
265078,Riola Xhemaili,Switzerland,VfL Wolfsburg,GPFBL,CAM,20,172,61,78,73,73,74,78,56,71,High,Medium,Right,3,3,F
243770,McCall Zerboni,United States,NJ/NY Gotham,NWSL,CDM,37,163,58,78,54,61,69,72,76,77,Medium,High,Right,3,4,F
271867,Yvonne Zielinski,Germany,MSV Duisburg,GPFBL,LM,34,167,60,78,74,70,75,75,59,65,Medium,Medium,Right,3,3,F
253435,Laia Aleixandri,Spain,Manchester City,Barclays WSL,CB,23,170,55,77,74,28,58,52,78,73,Medium,High,Right,2,4,F
263964,Filippa Angeldahl,Sweden,Manchester City,Barclays WSL,CM,26,170,63,77,75,66,75,77,67,67,Medium,Medium,Right,3,3,F
274754,Ana Vitória,Brazil,Paris SG,D1 Arkema,CAM,23,172,59,77,70,72,76,78,50,63,Medium,Medium,Right,3,3,F
264089,Rinsola Babajide,England,UDG Tenerife,Liga F,LW,25,174,69,77,88,76,75,75,47,78,High,Medium,Left,4,4,F
265845,Inès Belloumou,France,FC Bayern München,GPFBL,LB,22,160,55,77,78,52,66,70,74,70,High,Medium,Left,3,2,F
272207,Alejandra Bernabé,Spain,Real Sociedad,Liga F,LB,22,161,59,77,76,54,69,73,76,75,High,Medium,Left,3,3,F
264058,Rebecka Blomqvist,Sweden,VfL Wolfsburg,GPFBL,ST,26,167,58,77,80,72,70,80,46,70,High,Medium,Right,3,3,F
265076,Rafaela Borggräfe,Germany,SC Freiburg,GPFBL,GK,23,174,64,77,79,72,74,80,47,77,Medium,Medium,Right,1,2,F
273169,Sofie Bredgaard,Denmark,FC Rosengård,Sverige Liga,ST,21,164,62,77,67,77,63,74,56,68,Medium,Low,Left,3,3,F
268136,Amber Brooks,United States,Washington Spirit,NWSL,CB,32,168,68,77,53,44,62,66,78,86,Medium,Medium,Right,2,3,F
264998,Luana Bühler,Switzerland,Spurs,Barclays WSL,CB,27,171,60,77,74,56,71,68,78,75,Low,High,Right,2,2,F
267661,Sarah Cambot,France,En Avant Guingamp,D1 Arkema,ST,30,166,60,77,75,79,73,78,48,67,High,High,Right,3,3,F
267365,Simone Charley,United States,Angel City FC,NWSL,ST,28,173,64,77,83,76,70,72,43,72,High,Medium,Right,3,3,F
264989,Gia Corley,United States,TSG Hoffenheim,GPFBL,CM,21,159,55,77,66,67,74,75,62,68,Medium,Medium,Right,3,2,F
245875,Rachel Corsie,Scotland,Aston Villa,Barclays WSL,CB,34,175,69,77,61,37,55,47,78,74,Low,Medium,Right,2,3,F
261829,Carole Costa,Portugal,SL Benfica,Liga Portugal Feminino,CB,33,171,61,77,64,47,56,59,79,74,Medium,Medium,Right,2,3,F
261843,Andreia Jacinto,Portugal,Real Sociedad,Liga F,CM,21,169,59,77,71,68,72,76,63,70,Medium,Medium,Right,3,3,F
262090,Fabienne Dongus,Germany,TSG Hoffenheim,GPFBL,CM,29,178,63,77,67,66,70,74,78,81,Medium,High,Right,3,4,F
267350,Caprice Dydasco,United States,Houston Dash,NWSL,RB,30,158,55,77,78,50,68,73,72,64,Medium,High,Right,3,3,F
272065,Estela Férnandez,Spain,Valencia CF,Liga F,CM,32,169,62,77,65,69,75,79,70,60,Medium,Medium,Right,3,3,F
272056,Inma Gabarro,Spain,Sevilla FC,Liga F,LW,21,166,57,77,86,75,71,77,52,71,High,Medium,Right,4,3,F
245443,Aurora Galli,Italy,Everton,Barclays WSL,CM,27,168,56,77,74,72,74,78,66,61,High,Medium,Right,3,3,F
242797,Rocío Gálvez,Spain,Real Madrid CF,Liga F,CB,26,174,68,77,68,29,51,65,78,77,Medium,Medium,Right,2,3,F
266551,Gabrielle George,England,Manchester Utd,Barclays WSL,CB,26,171,70,77,53,57,68,66,76,81,Medium,Medium,Left,3,3,F
254096,Irene Guerrero,Spain,Manchester Utd,Barclays WSL,CM,27,168,54,77,71,67,68,73,72,62,Medium,Medium,Right,3,3,F
263009,Hannah Hampton,England,Chelsea,Barclays WSL,GK,23,175,64,77,76,76,75,76,60,76,Medium,Medium,Right,1,3,F
272225,Paola Hernández,Spain,UDG Tenerife,Liga F,CM,21,163,57,77,73,75,75,79,70,58,Medium,Medium,Right,3,3,F
275971,Tiny Hoekstra,Holland,Ajax,Nederland Vrouwen Liga,ST,27,171,60,77,72,77,51,72,37,69,High,Low,Right,3,3,F
273177,Olivia Holdt,Denmark,FC Rosengård,Sverige Liga,ST,22,172,62,77,73,76,71,77,57,67,Medium,Medium,Right,3,2,F
266401,Jaelin Howell,United States,Rac. Louisville,NWSL,CDM,24,173,64,77,54,56,68,76,72,72,Medium,High,Right,4,4,F
227356,Inès Jaurena,France,Washington Spirit,NWSL,CDM,32,158,55,77,67,66,71,75,74,67,Medium,High,Left,3,3,F
248827,Estelle Johnson,Cameroon,NC Courage,NWSL,CB,35,168,57,77,66,39,54,60,79,71,Low,Medium,Right,2,3,F
272163,Elena Julve,Spain,Levante LP,Liga F,RW,23,154,45,77,80,74,72,81,60,63,High,Medium,Right,4,4,F
227109,Alanna Kennedy,Australia,Manchester City,Barclays WSL,CB,28,177,66,77,54,45,68,61,78,76,Medium,Medium,Right,2,4,F
264922,Kristin Kögel,Germany,Leverkusen,GPFBL,ST,24,157,54,77,80,74,71,76,39,64,High,Medium,Left,3,4,F
262092,Paulina Krumbiegel,Germany,TSG Hoffenheim,GPFBL,RW,23,174,59,77,84,68,73,78,58,64,High,Medium,Right,3,4,F
246358,Mariana Larroquette,Argentina,Orlando Pride,NWSL,ST,31,166,55,77,78,72,64,78,29,69,Medium,High,Right,4,4,F
227359,Claire Lavogez,France,KC Current,NWSL,CAM,29,173,63,77,77,76,77,74,48,75,Medium,Medium,Right,4,4,F
227397,Adriana Leon,Canada,Aston Villa,Barclays WSL,ST,31,161,54,77,81,76,66,79,35,64,High,Low,Right,4,3,F
227201,Vicky Losada,Spain,Brighton,Barclays WSL,CM,32,168,61,77,67,72,73,77,65,68,Medium,Medium,Right,3,3,F
265947,Batcheba Louis,Haiti,FC Fleury 91,D1 Arkema,RW,26,165,56,77,90,75,70,77,40,66,High,Medium,Right,3,3,F
272114,Hanna Lundkvist,Sweden,Atlético de Madrid,Liga F,RB,21,167,62,77,77,58,72,70,76,76,High,Medium,Right,3,3,F
264950,Shekiera Martinez,Germany,Frankfurt,GPFBL,ST,22,163,60,77,80,73,69,78,44,73,High,Low,Right,3,3,F
271944,Maria Méndez,Spain,Levante UD,Liga F,CB,22,170,60,77,71,55,67,64,78,75,Medium,Medium,Right,2,2,F
227282,Maren Mjelde,Norway,Chelsea,Barclays WSL,RB,34,166,63,77,63,53,68,73,78,68,Medium,High,Right,3,3,F
268992,Caroline Møller,Denmark,Real Madrid CF,Liga F,LW,25,178,64,77,73,76,70,78,45,75,Medium,Low,Right,3,4,F
261855,Kika Nazareth,Portugal,SL Benfica,Liga Portugal Feminino,CAM,21,170,67,77,79,73,75,79,47,66,Medium,Medium,Right,4,4,F
272123,Nerea Nevado,Spain,Athletic Club,Liga F,LB,22,160,55,77,79,60,74,70,74,72,Medium,Medium,Left,3,2,F
267371,Paige Nielsen,United States,Angel City FC,NWSL,CB,30,163,68,77,81,48,60,65,76,83,Medium,High,Right,2,2,F
267326,Freja Siri Olofsson,Sweden,Real Madrid CF,Liga F,CDM,25,175,69,77,44,52,72,70,75,71,Low,Medium,Right,3,3,F
272051,Toni Payne,Nigeria,Sevilla FC,Liga F,LW,28,161,55,77,89,70,75,77,72,81,High,High,Right,4,3,F
272099,Macarena Portales,Spain,Valencia CF,Liga F,LW,25,162,54,77,82,74,73,80,41,72,High,Medium,Right,4,4,F
264915,Friederike Repohl,Germany,Leverkusen,GPFBL,GK,29,177,68,77,78,75,74,74,45,78,Medium,Medium,Right,1,2,F
267388,Kaleigh Riehl,United States,San Diego Wave,NWSL,CB,27,173,64,77,55,43,57,67,79,71,Medium,Medium,Right,2,2,F
267372,Cari Roccaro,United States,Chicago Red Stars,NWSL,CDM,29,168,60,77,74,68,74,76,71,70,Medium,Medium,Right,3,3,F
271943,Enith Salón,Spain,Valencia CF,Liga F,GK,22,167,59,77,80,77,71,77,47,74,Medium,Medium,Right,1,2,F
262089,Sandra Starke,Germany,RB Leipzig,GPFBL,ST,30,165,59,77,81,74,67,78,48,69,Medium,Medium,Right,3,3,F
265060,Greta Stegemann,Germany,SC Freiburg,GPFBL,CB,22,171,64,77,59,49,65,64,78,78,Medium,High,Right,2,2,F
265079,Samantha Steuerwald,Germany,SC Freiburg,GPFBL,CB,25,173,63,77,61,50,63,65,77,78,Low,Medium,Right,2,2,F
275808,Tereza Szewieczková,Czech Republic,Slavia Praha,Ceska Liga Žen,CM,25,163,62,77,67,74,75,75,69,70,High,Medium,Right,3,3,F
272206,Ana Tejada,Spain,Real Sociedad,Liga F,CB,21,173,69,77,76,57,68,69,78,71,Medium,Medium,Right,2,2,F
266962,Lindsey Thomas,France,Juventus,Calcio A Femminile,ST,28,171,57,77,90,76,66,74,38,64,High,Medium,Right,3,3,F
264924,Lilla Turanyi,Hungary,Leverkusen,GPFBL,CB,25,175,66,77,39,52,65,62,78,82,Medium,High,Left,2,3,F
226348,Erika Tymrak,United States,Orlando Pride,NWSL,CAM,32,168,54,77,73,72,74,78,47,60,Medium,Medium,Right,3,3,F
267311,Marisa Viggiano,United States,Houston Dash,NWSL,CDM,26,163,57,77,67,55,68,72,75,72,High,Medium,Right,3,3,F
264891,Lea Karólína Vilhjálmsdóttir,Iceland,Leverkusen,GPFBL,RM,22,177,68,77,76,65,77,75,51,69,Medium,Medium,Right,3,3,F
271942,Ane Azkona,Spain,Athletic Club,Liga F,RM,25,164,56,76,81,76,69,78,44,70,High,Medium,Right,4,3,F
266094,Bethany Balcer,United States,OL Reign,NWSL,CAM,26,173,63,76,72,76,72,73,39,62,High,Medium,Right,3,3,F
226339,Nicole Barnhart,United States,Washington Spirit,NWSL,GK,42,178,68,76,73,80,78,69,35,81,Medium,Medium,Right,1,2,F
275813,Diana Bartovičová,Slovakia,Slavia Praha,Ceska Liga Žen,CB,30,173,61,76,57,39,54,57,78,73,Medium,Medium,Right,2,3,F
245873,Jennifer Beattie,Scotland,Arsenal,Barclays WSL,CB,32,177,67,76,53,41,55,55,77,79,High,Medium,Right,2,3,F
263966,Hanna Bennison,Sweden,Everton,Barclays WSL,CAM,21,165,53,76,74,72,73,81,54,50,Medium,Medium,Right,4,3,F
267348,Michelle Betos,United States,NJ/NY Gotham,NWSL,GK,35,173,64,76,74,76,72,76,38,77,Medium,Medium,Right,1,2,F
267251,Camryn Biegalski,United States,Washington Spirit,NWSL,RB,25,173,63,76,65,48,68,69,76,65,Medium,Medium,Right,3,3,F
264896,Celin Bizet,Norway,Spurs,Barclays WSL,RM,22,167,56,76,84,70,70,77,37,66,Medium,High,Right,4,3,F
266947,Celeste Boureille,United States,Montpellier,D1 Arkema,CM,29,175,60,76,70,69,71,73,70,70,Medium,Medium,Right,3,3,F
267379,Belle Briede,United States,San Diego Wave,NWSL,CM,25,168,59,76,52,68,70,75,68,60,Medium,Medium,Right,3,3,F
273153,Linda Caicedo,Colombia,Real Madrid CF,Liga F,LW,18,162,53,76,79,69,70,78,27,42,High,Medium,Right,4,4,F
264875,Kerstin Casparij,Holland,Manchester City,Barclays WSL,RB,23,169,57,76,76,56,70,73,74,60,Medium,Medium,Right,3,4,F
272246,Sandra Castelló,Spain,Sporting Huelva,Liga F,CDM,30,171,58,76,59,64,67,67,73,75,Medium,Medium,Right,3,3,F
271865,Miray Cin,Turkey,MSV Duisburg,GPFBL,CM,22,168,62,76,73,72,76,74,62,68,Medium,High,Right,4,3,F
235593,Sabrina D'Angelo,Canada,Arsenal,Barclays WSL,GK,30,173,69,76,74,76,75,76,46,74,Medium,Medium,Left,1,3,F
275948,Kay-Lee de Sanders,Holland,Ajax,Nederland Vrouwen Liga,CB,25,181,66,76,65,48,54,55,77,74,Low,High,Right,2,2,F
264985,Celina Degen,Austria,1. FC Köln,GPFBL,CB,22,176,64,76,62,51,62,63,77,71,Medium,Medium,Right,2,2,F
275932,Pauleta,Spain,SL Benfica,Liga Portugal Feminino,CDM,26,171,61,76,67,72,75,75,73,70,High,Medium,Right,3,3,F
267298,Meggie Dougherty Howard,United States,San Diego Wave,NWSL,CDM,28,163,57,76,65,58,66,70,73,73,Medium,Medium,Right,3,3,F
227252,Toni Duggan,England,Everton,Barclays WSL,ST,32,168,59,76,72,77,66,76,29,70,High,Low,Right,4,3,F
243403,Claire Emslie,Scotland,Angel City FC,NWSL,RM,29,170,66,76,77,71,73,75,45,67,High,Medium,Right,4,4,F
265350,Gemma Evans,Wales,Manchester Utd,Barclays WSL,CB,27,170,59,76,42,47,61,62,79,75,Low,Medium,Left,2,3,F
267254,Bayley Feist,United States,Washington Spirit,NWSL,CAM,26,168,59,76,80,67,70,74,47,58,Medium,Medium,Right,3,3,F
265301,Grace Fisk,England,Liverpool,Barclays WSL,CB,25,172,59,76,54,43,65,63,79,71,Medium,High,Right,2,3,F
271819,Paula Flach,Germany,MSV Duisburg,GPFBL,CB,20,163,56,76,71,52,72,70,77,68,Low,Medium,Left,2,2,F
248799,Mary Fowler,Australia,Manchester City,Barclays WSL,CAM,20,170,66,76,76,74,69,79,46,62,High,Low,Left,3,5,F
271837,Vanessa Fürst,Germany,MSV Duisburg,GPFBL,CB,22,163,58,76,57,49,63,70,78,71,High,Medium,Right,3,2,F
271564,Luna Nørgaard Gevitz,Denmark,Montpellier,D1 Arkema,CB,29,174,65,76,64,36,52,55,78,69,Medium,Medium,Right,2,3,F
267367,Sarah Gorden,United States,Angel City FC,NWSL,CB,27,163,58,76,80,46,55,66,78,73,Medium,High,Right,2,2,F
264988,Franziska Harsch,Germany,TSG Hoffenheim,GPFBL,CM,26,182,70,76,67,64,70,72,72,73,Medium,Medium,Right,3,2,F
271862,Emilie Henriksen,Denmark,MSV Duisburg,GPFBL,CB,26,168,63,76,54,48,66,69,78,70,Low,Medium,Right,2,2,F
271866,Alexandria Loy Hess,United States,MSV Duisburg,GPFBL,CAM,27,177,65,76,76,71,73,74,62,60,Medium,Low,Right,3,3,F
267203,Sam Hiatt,United States,OL Reign,NWSL,CB,25,176,66,76,65,39,57,63,78,70,Medium,Medium,Right,2,2,F
272337,Julia Hickelsberger,Austria,TSG Hoffenheim,GPFBL,RW,24,171,61,76,82,67,75,74,44,58,Medium,Medium,Right,3,3,F
273410,Fabienne Humm,Switzerland,FC Zürich,Schweizer Damen Liga,ST,37,168,60,76,63,77,60,73,42,64,Medium,Low,Right,3,3,F
264904,Léa Khelifi,France,Montpellier,D1 Arkema,CAM,24,171,63,76,78,68,74,80,65,63,Medium,Low,Left,4,2,F
275815,Michaela Khýrová,Czech Republic,Slavia Praha,Ceska Liga Žen,LB,23,167,65,76,69,43,71,62,75,76,High,Medium,Left,3,3,F
267320,CeCe Kizer,United States,KC Current,NWSL,LM,26,173,57,76,73,73,71,76,45,65,High,Medium,Right,3,4,F
268691,Amanda Kowalski,United States,Chicago Red Stars,NWSL,CB,25,175,65,76,65,40,51,59,78,70,Medium,Medium,Right,2,2,F
236642,Casey Krueger,United States,Chicago Red Stars,NWSL,RB,33,168,63,76,73,56,71,73,73,79,High,Medium,Right,3,3,F
265571,Cloé Lacasse,Canada,Arsenal,Barclays WSL,LW,30,170,56,76,85,74,69,75,26,54,High,Low,Right,3,5,F
264962,Tess Laplacette,France,LOSC Lille,D1 Arkema,RB,24,168,60,76,73,51,69,67,77,64,Medium,Medium,Right,2,3,F
228565,Clarisse Le Bihan,France,Angel City FC,NWSL,CAM,29,170,65,76,76,74,72,75,48,59,High,Medium,Right,3,3,F
265894,Kethna Louis,Haiti,Montpellier,D1 Arkema,LB,27,170,68,76,86,69,67,78,72,79,High,High,Left,3,2,F
227300,Leonie Maier,Germany,TSG Hoffenheim,GPFBL,RB,31,163,62,76,71,51,68,69,76,66,High,Medium,Right,3,4,F
272101,Anita Marcos,Spain,Valencia CF,Liga F,ST,23,169,58,76,75,79,72,80,42,81,Medium,Medium,Right,3,4,F
264930,Sylwia Matysik,Poland,Leverkusen,GPFBL,RB,26,172,62,76,67,57,66,63,78,72,Medium,High,Right,2,3,F
243262,Haley McCutcheon,United States,Orlando Pride,NWSL,RB,27,165,56,76,62,49,70,71,75,61,Medium,Medium,Right,3,3,F
246568,Falone Meffometou,Cameroon,FC Fleury 91,D1 Arkema,RB,33,163,64,76,64,56,67,70,77,74,High,Medium,Right,3,4,F
265039,Jacqueline Meißner,Germany,SGS Essen,GPFBL,CB,29,168,60,76,68,54,69,68,78,69,Medium,High,Right,2,2,F
267222,Emily Menges,United States,Portland Thorns,NWSL,CB,31,170,57,76,58,42,59,67,80,70,Low,High,Right,2,2,F
265850,Maelys Mpome,France,Montpellier,D1 Arkema,CB,20,180,69,76,74,37,64,65,76,78,Medium,Medium,Right,2,3,F
243405,Nadia Nadim,Denmark,Rac. Louisville,NWSL,CAM,35,175,65,76,78,73,69,75,46,63,Medium,Medium,Right,3,3,F
265258,Jessica Naz,England,Spurs,Barclays WSL,ST,23,165,54,76,82,74,66,82,43,66,Medium,High,Right,3,4,F
275969,Nadine Noordam,Holland,Ajax,Nederland Vrouwen Liga,CM,25,166,57,76,69,64,68,72,54,71,Medium,High,Right,3,3,F
272251,Patri Ojeda,Spain,Sporting Huelva,Liga F,CB,32,166,55,76,64,58,60,65,79,72,Medium,Medium,Right,2,3,F
265052,Selina Ostermeier,Germany,Leverkusen,GPFBL,CB,24,177,61,76,46,50,61,66,77,73,Low,High,Right,2,3,F
265047,Lena Ostermeier,Germany,SGS Essen,GPFBL,CB,27,167,60,76,59,53,69,71,77,72,Medium,High,Right,2,2,F
244064,Victoria Pelova,Holland,Arsenal,Barclays WSL,CAM,24,163,55,76,76,69,72,79,35,58,High,Medium,Right,4,4,F
272228,Pisco,Spain,UDG Tenerife,Liga F,LB,35,159,55,76,66,72,76,71,76,80,Medium,Medium,Left,3,3,F
265264,Ria Percival,New Zealand,Spurs,Barclays WSL,CM,34,161,57,76,69,70,76,76,71,60,Medium,Medium,Right,4,3,F
233576,María José,Spain,UDG Tenerife,Liga F,LW,39,157,49,76,66,77,77,81,51,76,High,Medium,Right,4,4,F
272150,Nerea,Spain,Villarreal CF,Liga F,RB,29,163,52,76,71,60,70,71,75,71,High,High,Right,4,3,F
265323,Ramona Petzelberger,Germany,Spurs,Barclays WSL,LM,31,163,54,76,71,72,72,76,42,59,High,Low,Right,3,3,F
265085,Anja Pfluger,Germany,SGS Essen,GPFBL,CM,30,162,57,76,44,65,75,74,72,66,High,High,Right,3,2,F
272135,Clara Pinedo,Spain,Athletic Club,Liga F,CAM,20,165,57,76,81,75,75,76,64,67,Medium,Medium,Right,3,3,F
265952,Julie Rabanne,France,LOSC Lille,D1 Arkema,RM,34,153,57,76,72,73,75,75,51,69,Medium,High,Right,3,4,F
272224,Natalia Ramos,Spain,UDG Tenerife,Liga F,CDM,24,171,63,76,74,70,71,70,77,81,High,High,Right,3,3,F
264885,Manon Revelli,France,En Avant Guingamp,D1 Arkema,LB,22,166,59,76,78,47,65,69,73,73,High,Medium,Right,3,4,F
267244,Katelyn Rowland,United States,NC Courage,NWSL,GK,29,178,64,76,76,76,73,76,35,77,Medium,Medium,Right,1,2,F
245959,Camila Sáez,Chile,Madrid CFF,Liga F,CB,29,166,60,76,58,34,47,47,76,78,Medium,Medium,Left,2,3,F
272211,Olatz Santana,Spain,Real Sociedad,Liga F,GK,26,165,57,76,75,72,71,77,42,80,Medium,Medium,Right,1,2,F
275927,Nycole Raysla,Brazil,SL Benfica,Liga Portugal Feminino,ST,23,173,64,76,78,77,72,77,31,66,Medium,Medium,Left,3,2,F
265254,Becky Spencer,Jamaica,Spurs,Barclays WSL,GK,32,167,57,76,76,76,67,71,43,79,Medium,Medium,Right,1,2,F
267373,Jasmyne Spencer,United States,Angel City FC,NWSL,RB,33,155,60,76,83,56,70,74,72,79,Medium,Medium,Right,3,3,F
266598,Eveliina Summanen,Finland,Spurs,Barclays WSL,CM,25,172,65,76,48,67,73,74,74,81,Medium,Medium,Right,3,3,F
265277,Martha Thomas,Scotland,Spurs,Barclays WSL,ST,27,170,62,76,78,76,59,76,39,70,Medium,Medium,Right,3,3,F
233330,Maria Thorisdottir,Norway,Brighton,Barclays WSL,CB,30,171,68,76,45,32,60,60,76,78,Low,Medium,Right,2,4,F
262459,Anna Torrodà,Spain,Levante UD,Liga F,CDM,23,163,56,76,68,65,70,72,73,74,Medium,Medium,Right,3,3,F
267660,Aïssata Traoré,Mali,En Avant Guingamp,D1 Arkema,LM,26,172,59,76,82,73,70,76,41,75,High,Medium,Right,3,3,F
267390,Kelsey Turnbow,United States,San Diego Wave,NWSL,RM,24,172,63,76,75,68,74,71,51,68,Medium,Medium,Left,3,3,F
265332,Danielle Turner,England,Aston Villa,Barclays WSL,CB,32,170,58,76,66,49,71,65,77,74,Medium,Medium,Left,2,3,F
261786,Justine Vanhaevermaet,Belgium,Everton,Barclays WSL,CM,31,185,72,76,47,70,73,72,73,80,Medium,Medium,Right,3,4,F
247792,Ashleigh Weerden,Holland,Ajax,Nederland Vrouwen Liga,LW,24,152,50,76,81,72,67,80,34,64,Medium,Medium,Left,4,3,F
226976,Jessica Wik,Sweden,FC Rosengård,Sverige Liga,RB,31,166,62,76,76,33,66,64,72,76,Medium,High,Right,3,3,F
265263,Rachel Williams,England,Manchester Utd,Barclays WSL,ST,35,169,68,76,63,77,64,73,45,72,High,Medium,Right,3,3,F
253417,Lynn Wilms,Holland,VfL Wolfsburg,GPFBL,RB,23,176,68,76,74,47,71,69,73,74,High,High,Right,2,3,F
264921,Juliane Wirtz,Germany,SV Werder Bremen,GPFBL,CM,22,173,61,76,44,68,71,71,71,72,Medium,High,Right,3,3,F
264975,Pia-Sophie Wolter,Germany,Frankfurt,GPFBL,ST,26,167,62,76,74,75,58,77,45,73,Medium,Medium,Right,3,3,F
267516,Jill Aguilera,United States,Chicago Red Stars,NWSL,LB,25,170,61,75,74,55,67,69,71,65,Medium,Medium,Left,2,3,F
273946,Korbin Albert,United States,Paris SG,D1 Arkema,CM,20,172,62,75,72,69,72,77,67,71,Medium,Medium,Right,3,3,F
269218,Nadjma Ali Nadjim,France,Havre AC,D1 Arkema,ST,29,161,57,75,89,76,56,73,37,67,Medium,Medium,Right,3,3,F
267199,Angelina,Brazil,OL Reign,NWSL,CAM,23,158,58,75,74,68,75,78,48,65,Medium,Medium,Right,4,4,F
272138,Jone Amezaga,Spain,Athletic Club,Liga F,LM,18,169,57,75,82,76,76,73,50,56,Medium,Medium,Right,4,4,F
241517,Eunate,Spain,Athletic Club,Liga F,LB,32,163,63,75,72,51,69,63,74,59,High,Medium,Left,3,3,F
265265,Rosella Ayane,Morocco,Spurs,Barclays WSL,ST,27,180,60,75,69,75,67,78,38,67,Medium,Medium,Right,3,4,F
264876,Jill Baijings,Holland,FC Bayern München,GPFBL,CAM,22,168,58,75,69,73,72,76,64,64,High,Medium,Left,3,4,F
267250,Dorian Bailey,United States,Washington Spirit,NWSL,RB,26,158,56,75,73,60,69,73,73,74,Medium,Medium,Right,3,3,F
246357,Agustina Barroso,Argentina,UDG Tenerife,Liga F,CB,30,165,60,75,60,34,50,52,76,76,Medium,Medium,Right,2,3,F
265021,Merle Barth,Germany,Atlético de Madrid,Liga F,CB,29,166,60,75,50,47,69,64,77,77,Low,Medium,Right,2,3,F
272094,Fiamma Benítez,Spain,Valencia CF,Liga F,CAM,19,168,58,75,77,67,72,78,51,67,Medium,Medium,Right,4,3,F
265280,Vilde Bøe Risa,Norway,Atlético de Madrid,Liga F,CAM,28,165,59,75,64,68,69,77,43,66,Medium,Medium,Right,3,3,F
271838,Chiara Bouziane,Germany,SC Freiburg,GPFBL,RW,26,168,60,75,75,71,69,75,43,65,High,Medium,Right,3,2,F
265865,Mickaëlla Cardia,France,Havre AC,D1 Arkema,RM,23,160,55,75,80,69,71,82,42,62,High,Low,Left,4,3,F
272244,Raiderlín Carrasco,Venezuela,Sporting Huelva,Liga F,LB,21,159,62,75,81,55,64,72,75,73,High,High,Right,3,3,F
256094,Estelle Cascarino,France,Juventus,Calcio A Femminile,CB,26,161,52,75,66,40,66,64,77,69,Medium,Medium,Left,2,2,F
261785,Janice Cayman,Belgium,Leicester City,Barclays WSL,RB,35,167,61,75,57,75,78,79,75,68,High,Medium,Right,3,4,F
265025,Selina Cerci,Germany,1. FC Köln,GPFBL,ST,23,171,63,75,76,74,71,74,53,78,High,Medium,Right,4,4,F
272131,Mariana Cerro,Spain,Athletic Club,Liga F,CDM,23,170,59,75,70,62,66,63,73,72,Medium,Medium,Right,2,3,F
273547,Thais Ferreira,Brazil,UDG Tenerife,Liga F,CB,27,165,59,75,71,47,58,68,75,77,Medium,Medium,Right,2,2,F
269208,Deja Davis,United States,Havre AC,D1 Arkema,CB,28,173,69,75,52,49,52,63,76,79,Medium,Medium,Right,2,3,F
265878,Léa Declercq,France,Dijon FCO,D1 Arkema,CDM,28,168,62,75,65,69,74,74,72,74,Medium,Medium,Right,3,3,F
267332,Kate Del Fava,United States,KC Current,NWSL,RB,25,173,57,75,71,49,69,69,74,69,Medium,Medium,Right,3,3,F
265875,Hélène Fercocq,France,Dijon FCO,D1 Arkema,CDM,25,177,60,75,57,47,64,64,77,76,Medium,High,Right,2,3,F
