ID,Name,Nation,Club,League,Position,Age,Height,Weight,Overall,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Att work rate,Def work rate,Preferred foot,Skill moves,Weak foot,Gender
257886,Arkadiusz Pyrka,Poland,Piast Gliwice,PKO BP Ekstraklasa,RB,21,177,72,65,84,59,59,65,58,50,Medium,Low,Right,3,3,M
275732,Mergim Qarri,Switzerland,Stade-Lausanne,CSSL,CAM,28,179,69,65,61,61,66,65,41,45,Medium,Medium,Right,3,3,M
255998,Joshué Quiñonez,Ecuador,Barcelona SC,Libertadores,CB,22,181,78,65,56,32,52,50,65,65,Low,High,Right,2,3,M
248871,Hugo Quintana,Paraguay,Olimpia,Libertadores,CM,22,175,70,65,64,58,64,67,54,52,Medium,Medium,Right,2,2,M
255908,Jairo Quinteros,Bolivia,Bolívar,Libertadores,CB,22,180,78,65,64,26,41,53,66,69,Low,Medium,Left,2,3,M
254392,Máximo Rabines,Peru,UCV,Sudamericana,GK,30,183,79,65,65,63,66,63,29,65,Medium,Medium,Right,1,2,M
199121,Haris Radetinac,Serbia,Djurgårdens IF,Allsvenskan,RW,38,187,73,65,60,60,66,66,57,70,Medium,High,Right,3,3,M
240729,Lorenzo Rajot,France,Rodez AF,Ligue 2 BKT,CM,26,179,68,65,73,52,64,66,62,61,Medium,Medium,Left,3,3,M
272853,Mileta Rajovic,Denmark,Watford,EFL Championship,ST,24,189,80,65,77,64,53,59,26,65,Medium,Medium,Right,2,3,M
265706,Alejandro Ramírez,Peru,UCV,Sudamericana,LM,32,175,72,65,64,62,64,66,56,63,High,Medium,Left,4,3,M
211237,Samir Ramizi,Kosovo,FC Winterthur,CSSL,CM,32,182,73,65,66,65,62,68,56,65,High,High,Right,3,3,M
241532,Moha Ramos,Spain,CD Tenerife,LALIGA HYPERMOTION,GK,23,188,85,65,62,66,62,65,28,64,Medium,Medium,Right,1,3,M
252897,Calvin Ramsay,Scotland,Preston,EFL Championship,RWB,20,177,68,65,76,43,60,66,56,66,High,Medium,Right,2,3,M
243603,Lars Mogstad Ranger,Norway,Lillestrøm SK,Eliteserien,RWB,24,176,74,65,83,49,55,63,57,70,High,Medium,Right,2,2,M
240657,Federico Ravaglia,Italy,Bologna,Serie A TIM,GK,24,191,75,65,67,65,54,68,37,67,Medium,Medium,Right,1,3,M
232131,Henrich Ravas,Slovakia,Widzew Łódź,PKO BP Ekstraklasa,GK,26,195,87,65,65,63,62,66,37,67,Medium,Medium,Right,1,2,M
243397,Daniel Rebollo,Spain,Real Zaragoza,LALIGA HYPERMOTION,GK,24,187,78,65,63,65,66,67,26,64,Medium,Medium,Right,1,3,M
272871,Martin Regáli,Slovakia,KV Kortrijk,1A Pro League,LM,30,176,60,65,66,58,60,69,31,53,Medium,Medium,Right,3,3,M
224421,Max Reinthaler,Italy,Wehen Wiesbaden,Bundesliga 2,CB,28,193,87,65,65,43,54,54,64,75,Medium,Medium,Right,2,3,M
257919,Rocco Reitz,Germany,M'gladbach,Bundesliga,CM,21,176,72,65,59,58,68,71,56,55,Medium,Medium,Right,3,4,M
231923,Martin Remacle,Belgium,Korona Kielce,PKO BP Ekstraklasa,CM,26,176,73,65,64,62,66,66,58,64,Medium,Medium,Right,3,4,M
244364,Gabriel Brazão,Brazil,Ternana,Serie BKT,GK,23,192,85,65,62,62,61,69,28,63,Medium,Medium,Right,1,4,M
256943,Torben Rhein,Germany,SC Austria,Ö. Bundesliga,CM,20,173,71,65,67,58,69,68,42,47,Medium,Medium,Right,2,5,M
201815,Julian Riedel,Germany,SV Waldhof,3. Liga,CB,32,182,76,65,71,37,52,61,65,70,Medium,High,Right,2,4,M
236615,Dante Rigo,Belgium,Grenoble Foot 38,Ligue 2 BKT,CDM,25,180,75,65,54,58,69,67,60,61,Medium,Medium,Right,3,4,M
205278,Rim Chang Woo,Korea Republic,Jeju United,K League 1,CB,31,184,79,65,77,48,54,61,63,74,Medium,High,Right,2,3,M
254951,Lautaro Ríos,Argentina,Banfield,LPF,CM,23,180,74,65,63,51,61,64,62,58,Medium,Medium,Right,2,3,M
257332,Marvin Rittmüller,Germany,Braunschweig,Bundesliga 2,RWB,24,178,79,65,80,43,57,63,61,62,Medium,Medium,Right,2,3,M
214163,Juan Daniel Roa,Colombia,Santa Fe,Sudamericana,CM,32,172,67,65,78,45,59,70,63,78,High,Medium,Right,3,3,M
211604,Liam Roberts,England,Barnsley,EFL League One,GK,29,194,82,65,65,62,62,66,46,64,Medium,Medium,Left,1,2,M
258931,Haydon Roberts,England,Bristol City,EFL Championship,LB,21,175,68,65,72,47,60,66,62,67,Medium,Medium,Left,2,3,M
244252,Yohan Roche,Benin,Quevilly Rouen,Ligue 2 BKT,CB,26,182,78,65,56,31,42,49,64,75,Medium,Medium,Right,2,3,M
218737,Gabriel,Brazil,FC Dinamo 1948,SUPERLIGA,RB,35,176,70,65,65,44,58,61,61,78,Medium,High,Right,3,2,M
240338,Facundo Rodríguez,Uruguay,UCV,Sudamericana,RM,28,186,74,65,73,62,58,67,21,59,Medium,Medium,Left,3,3,M
274081,Gregorio Rodríguez,Argentina,Instituto,LPF,RM,23,178,72,65,68,65,59,70,33,53,Medium,Medium,Right,3,3,M
226220,Memo Rodriguez,United States,Austin FC,MLS,CM,28,173,65,65,62,63,66,70,53,59,Medium,Medium,Right,3,3,M
262286,Martín Rodríguez,Uruguay,Guaraní,Sudamericana,GK,34,191,85,65,69,60,70,65,21,69,Medium,Medium,Right,1,2,M
239558,Godfried Roemeratoe,Curaçao,RKC Waalwijk,Eredivisie,CDM,24,178,74,65,70,44,59,62,64,72,Medium,High,Right,3,3,M
259714,Merlin Röhl,Germany,SC Freiburg,Bundesliga,CM,21,192,76,65,73,49,64,68,59,68,Medium,Medium,Right,3,4,M
253841,Tito Rojas,Venezuela,Metropolitanos,Libertadores,GK,36,184,80,65,65,62,65,61,49,68,Medium,Medium,Right,1,2,M
198534,Marcel Rømer,Denmark,Lyngby BK,3F Superliga,CDM,32,181,79,65,58,51,59,61,59,76,Medium,Medium,Right,2,3,M
228728,Luis Romero,Ecuador,Aucas,Libertadores,CB,39,186,72,65,42,37,46,48,67,66,Medium,Medium,Right,2,3,M
226024,Matías Romero,Argentina,Instituto,LPF,CM,27,179,72,65,72,57,60,68,61,64,Medium,Medium,Right,3,3,M
265500,Manuel Romero,Paraguay,Gral. Caballero,Sudamericana,CB,30,175,74,65,54,25,43,43,64,72,Medium,Medium,Right,2,2,M
270728,Carlos Romero,Spain,Villarreal CF B,LALIGA HYPERMOTION,LB,22,180,70,65,60,47,58,56,63,60,Medium,Medium,Left,2,2,M
242200,Tim Rönning,Sweden,IF Elfsborg,Allsvenskan,GK,24,201,88,65,64,65,65,65,17,64,Medium,Medium,Right,1,3,M
209323,Maurides,Brazil,FC St. Pauli,Bundesliga 2,ST,29,189,86,65,50,67,53,63,30,77,Medium,Medium,Left,3,4,M
236513,Lindsay Rose,Mauritius,Legia Warszawa,PKO BP Ekstraklasa,CB,31,184,79,65,65,41,53,57,64,76,Medium,High,Right,2,3,M
253641,Anthony Rosell,Peru,Binacional,Sudamericana,LB,28,176,71,65,70,39,56,57,62,66,Low,Low,Left,3,2,M
204677,Oriol Rosell,Spain,LA Galaxy,MLS,CDM,31,183,76,65,35,54,65,63,62,66,Low,Medium,Right,3,4,M
252209,Maciej Rosołek,Poland,Legia Warszawa,PKO BP Ekstraklasa,ST,22,183,77,65,76,61,56,65,26,61,High,Low,Right,3,3,M
253262,Jean Pierre Rosso,Uruguay,Sarmiento,LPF,CM,26,179,72,65,71,56,65,65,60,60,High,High,Right,2,2,M
227362,Sigurd Rosted,Norway,Toronto FC,MLS,CB,29,188,78,65,39,47,51,52,64,76,Low,High,Right,2,3,M
248099,Neluț Roșu,Romania,FC Dinamo 1948,SUPERLIGA,CM,30,175,68,65,69,60,66,67,51,63,Medium,High,Right,3,4,M
268116,Tom Rothe,Germany,Holstein Kiel,Bundesliga 2,LWB,19,192,82,65,67,41,57,58,60,73,Medium,Medium,Left,2,3,M
208942,Paolo Rozzio,Italy,Reggiana,Serie BKT,CB,31,190,79,65,64,32,42,44,67,65,Low,High,Right,2,2,M
251690,Jack Rudoni,England,Huddersfield,EFL Championship,CAM,22,185,77,65,72,57,60,67,60,66,High,Medium,Left,3,4,M
202528,Josh Ruffels,England,Huddersfield,EFL Championship,LB,30,178,75,65,66,48,59,64,59,68,Medium,Medium,Left,2,2,M
270292,Gabrijel Rukavina,Croatia,Dinamo Zagreb,Liga Hrvatska,LW,19,180,75,65,87,55,51,72,24,55,High,Low,Right,3,3,M
227855,Besard Sabovic,Sweden,Djurgårdens IF,Allsvenskan,CDM,25,186,77,65,54,60,63,66,58,70,Medium,Medium,Right,3,3,M
207589,Malkolm Nilsson Säfqvist,Sweden,Halmstads BK,Allsvenskan,GK,30,193,89,65,66,63,65,67,33,68,Medium,Medium,Right,1,2,M
240999,Pavol Šafranko,Slovakia,Sepsi OSK,SUPERLIGA,ST,29,186,81,65,67,63,56,62,41,73,Medium,Medium,Right,2,3,M
271755,Kike Salas,Spain,Sevilla FC,LALIGA EA SPORTS,CB,21,186,80,65,63,24,40,45,65,70,Low,Medium,Left,2,3,M
275042,Andrés Salazar,Colombia,Atl. Nacional,Libertadores,LB,20,182,75,65,74,35,57,59,60,63,Medium,Medium,Left,2,2,M
275371,Alan Saldivia,Uruguay,Colo-Colo,Libertadores,CB,21,180,80,65,69,25,44,54,65,71,Medium,High,Right,2,3,M
222820,Esteban Salles,France,US Concarneau,Ligue 2 BKT,GK,29,187,78,65,66,63,62,64,25,64,Medium,Medium,Right,1,2,M
225337,David Sambissa,Gabon,İstanbulspor,Trendyol Süper Lig,RW,27,177,70,65,75,56,54,69,55,61,Medium,Medium,Left,3,3,M
255102,Edi Semedo,Portugal,Radomiak Radom,PKO BP Ekstraklasa,RM,24,181,73,65,86,52,55,66,24,42,High,Medium,Right,3,3,M
267750,Renzo Sanchez,Uruguay,Nacional,Libertadores,RW,19,170,64,65,77,61,58,65,36,53,Medium,Medium,Right,3,3,M
243972,Jordi Sánchez,Spain,Widzew Łódź,PKO BP Ekstraklasa,ST,29,190,86,65,82,64,45,57,27,67,Medium,Medium,Right,3,3,M
191153,Marcus Sandberg,Sweden,HamKam Fotball,Eliteserien,GK,33,191,80,65,65,64,63,65,28,64,Medium,Medium,Right,1,2,M
262562,Rafael Santos,Brazil,Moreirense FC,Liga Portugal,CB,25,184,78,65,60,26,43,43,65,66,Low,Medium,Left,2,2,M
236877,Bruno Leite,Cape Verde Islands,FK Haugesund,Eliteserien,CM,28,184,75,65,68,51,62,66,61,64,Medium,Medium,Right,3,3,M
266157,Álvaro Sanz,Spain,CD Mirandés,LALIGA HYPERMOTION,CM,22,170,65,65,54,54,63,67,64,50,Medium,Medium,Right,2,3,M
189120,Anthony Sauthier,Switzerland,Yverdon Sport FC,CSSL,RB,32,185,75,65,59,54,65,61,63,67,Medium,High,Right,2,3,M
229998,Dominik Schad,Germany,Preußen Münster,3. Liga,RWB,26,176,68,65,75,40,54,62,58,62,Medium,Medium,Right,2,3,M
189607,Manuel Schäffler,Germany,Dynamo Dresden,3. Liga,ST,34,189,89,65,44,66,49,59,32,76,Medium,Medium,Right,2,3,M
270047,Anthony Schmid,Austria,SC Austria,Ö. Bundesliga,ST,24,183,75,65,68,63,47,67,17,67,Medium,Medium,Right,2,3,M
256776,Isaac Schmidt,Switzerland,FC St. Gallen,CSSL,LB,24,172,68,65,81,53,53,70,60,61,High,Medium,Right,3,2,M
235288,Sam Schreck,Germany,Arminia Bielefeld,3. Liga,CM,24,180,63,65,64,49,63,68,59,48,Medium,Medium,Right,3,3,M
252911,Tim Schreiber,Germany,Saarbrücken,3. Liga,GK,21,191,87,65,69,61,63,70,29,59,Medium,Medium,Right,1,2,M
246658,Eduardo Brock,Brazil,Cerro Porteño,Libertadores,CB,31,186,89,65,56,29,38,39,66,72,Medium,Medium,Left,2,3,M
234383,Markus Schubert,Germany,Vitesse,Eredivisie,GK,25,187,82,65,67,63,62,67,40,60,Medium,Medium,Right,1,3,M
195838,Crivellaro,Brazil,Chennaiyin FC,Hero ISL,CAM,34,184,81,65,44,66,68,66,45,69,Low,Medium,Left,3,3,M
211812,Kofi Schulz,Germany,WSG Tirol,Ö. Bundesliga,LB,34,188,82,65,75,56,58,64,61,81,Medium,Medium,Left,2,3,M
200989,Maximilian Schulze Niehues,Germany,Preußen Münster,3. Liga,GK,35,192,90,65,62,64,65,61,40,67,Medium,Medium,Right,1,3,M
193344,Pascal Schürpf,Switzerland,Grasshopper Club,CSSL,LM,34,190,85,65,59,68,66,61,61,74,Medium,High,Left,2,2,M
240865,Anthony Scully,Republic of Ireland,Portsmouth,EFL League One,LM,24,173,66,65,81,61,58,68,34,56,High,Medium,Right,3,3,M
203969,Edson Seidou,France,Stade Lavallois,Ligue 2 BKT,LWB,32,182,87,65,66,52,59,64,58,78,High,Medium,Left,2,2,M
247611,Egil Selvik,Norway,FK Haugesund,Eliteserien,GK,26,187,75,65,65,63,62,66,18,63,Medium,Medium,Left,1,2,M
263112,Marvin Senaya,France,Strasbourg,Ligue 1 Uber Eats,RWB,22,179,65,65,72,41,53,59,64,64,Medium,Medium,Right,2,3,M
259268,Kaly Sène,Senegal,Lausanne-Sport,CSSL,ST,22,180,72,65,82,64,61,67,27,59,High,Medium,Right,3,3,M
268732,Mateo Seoane,Argentina,Talleres,LPF,CM,19,178,67,65,70,46,64,66,59,65,Low,High,Right,3,3,M
214139,Nelson Sepúlveda,Chile,Cobresal,Sudamericana,CM,31,167,67,65,70,59,64,65,51,68,Medium,Medium,Right,3,3,M
188490,Liam Sercombe,England,Cheltenham Town,EFL League One,CM,33,178,69,65,53,60,64,65,56,66,High,Medium,Right,3,4,M
212366,Josh Sheehan,Wales,Bolton,EFL League One,CM,28,172,75,65,79,55,61,69,59,55,Medium,Medium,Right,3,3,M
189186,Andrew Shinnie,Scotland,Livingston,cinch Prem,CM,34,180,70,65,67,62,64,67,60,68,Medium,High,Right,3,4,M
245340,Louie Sibley,England,Derby County,EFL League One,CAM,22,180,74,65,64,60,62,67,57,64,Medium,Low,Left,3,3,M
238683,Arne Sicker,Germany,SV Elversberg,Bundesliga 2,LB,26,184,67,65,83,32,57,64,57,59,High,Medium,Left,2,3,M
275238,Niko Sigur,Croatia,Hajduk Split,Liga Hrvatska,RB,20,180,68,65,70,50,58,67,59,65,Medium,High,Right,2,3,M
218938,Sebastián Silva,Chile,Cobresal,Sudamericana,CB,32,176,77,65,35,30,44,49,65,65,Medium,Medium,Right,2,3,M
210427,Fábio Nunes,Portugal,Widzew Łódź,PKO BP Ekstraklasa,LM,31,185,78,65,74,51,61,66,56,67,Medium,Medium,Left,3,3,M
251176,Samuel Silvera,Australia,Middlesbrough,EFL Championship,LM,23,173,69,65,73,58,56,69,35,59,High,High,Right,3,3,M
247950,Gabriel Simion,Romania,FC Univ. Cluj,SUPERLIGA,CDM,25,179,75,65,76,47,58,61,63,71,Medium,High,Right,2,3,M
256164,Tyreece Simpson,England,Northampton,EFL League One,ST,21,186,81,65,80,62,44,63,19,74,High,Low,Left,2,4,M
224506,Mario Šitum,Croatia,Catanzaro,Serie BKT,RM,31,178,76,65,73,55,64,66,54,57,High,Medium,Right,3,3,M
262788,Maxime Sivis,France,En Avant Guingamp,Ligue 2 BKT,RB,25,173,73,65,74,58,60,64,61,66,Medium,Medium,Right,2,3,M
221662,Simon Skrabb,Finland,Kalmar FF,Allsvenskan,RW,28,174,75,65,67,64,64,65,50,62,High,Medium,Left,3,2,M
229163,Callum Slattery,England,Motherwell,cinch Prem,CDM,24,177,79,65,68,57,59,64,60,73,Medium,Medium,Right,2,3,M
198195,Petar Slišković,Croatia,Jamshedpur FC,Hero ISL,ST,32,193,90,65,57,66,42,58,33,76,Low,Low,Right,2,3,M
200806,Richard Smallwood,England,Bradford City,EFL League Two,CDM,32,180,72,65,51,54,62,56,61,76,Medium,High,Right,2,2,M
222625,Nathan Smith,England,Port Vale,EFL League One,CB,27,182,72,65,58,31,39,43,64,81,Medium,High,Right,2,3,M
210389,Brad Smith,Australia,Houston Dynamo,MLS,LM,29,177,70,65,79,49,61,64,61,64,High,High,Left,3,3,M
269490,Magrão,Brazil,Rio Ave FC,Liga Portugal,GK,23,197,87,65,67,62,60,65,24,62,Medium,Medium,Right,1,2,M
189447,Artur Sobiech,Poland,Lech Poznań,PKO BP Ekstraklasa,ST,33,185,75,65,63,65,56,65,31,66,Medium,Low,Right,2,3,M
201966,Alexander Søderlund,Norway,FK Haugesund,Eliteserien,ST,36,187,86,65,48,67,56,61,39,75,Medium,Medium,Right,2,4,M
244634,Simon Sohm,Switzerland,Parma,Serie BKT,CDM,22,188,85,65,70,46,59,62,63,77,Medium,Medium,Right,2,3,M
260149,Markus Solbakken,Norway,Viking FK,Eliteserien,CM,23,182,70,65,74,56,64,66,59,70,Medium,Medium,Right,3,3,M
250847,Sven Sonnenberg,Germany,Heracles Almelo,Eredivisie,CB,24,194,83,65,62,28,43,49,64,75,Medium,Medium,Right,2,3,M
257972,Oliver Sørensen,Denmark,FC Midtjylland,3F Superliga,CM,21,180,78,65,72,55,62,66,59,71,High,Medium,Left,2,3,M
221633,Bent Sørmo,Norway,Strømsgodset IF,Eliteserien,CB,27,187,85,65,73,40,55,62,62,76,Medium,Medium,Right,3,3,M
254912,Andrés Souper,Chile,Club Magallanes,Sudamericana,CAM,24,173,66,65,66,61,62,70,35,45,Medium,Medium,Left,3,3,M
189155,Samuel Souprayen,France,Melbourne City,A-League,CB,34,187,77,65,68,36,58,62,63,74,Medium,Medium,Left,2,3,M
233413,Verdasca,Portugal,CD Mirandés,LALIGA HYPERMOTION,CB,27,185,81,65,64,37,49,55,63,76,Medium,Medium,Right,2,3,M
258177,Agostino Spina,Argentina,Huracán,Sudamericana,CDM,22,175,71,65,62,51,64,65,61,60,Medium,Medium,Right,2,3,M
223663,Blair Spittal,Scotland,Motherwell,cinch Prem,CAM,28,184,77,65,75,61,64,66,52,59,Medium,Medium,Right,3,3,M
248041,Florin Ștefan,Romania,Sepsi OSK,SUPERLIGA,LB,27,183,72,65,75,58,61,60,61,69,High,High,Left,3,2,M
204763,Phillipp Steinhart,Germany,1860 München,3. Liga,LB,31,181,73,65,73,55,64,60,59,72,High,Medium,Left,2,3,M
245233,Michael Steinwender,Austria,TSV Hartberg,Ö. Bundesliga,CB,23,190,77,65,45,29,44,40,66,72,Medium,Medium,Right,2,3,M
175316,Lewis Stevenson,Scotland,Hibernian,cinch Prem,LB,35,170,67,65,70,42,59,61,62,72,Medium,High,Left,2,3,M
207828,Cole Stockton,England,Burton Albion,EFL League One,ST,29,186,75,65,66,67,52,61,33,78,Medium,Low,Right,2,3,M
247978,Ionuț Stoica,Romania,FC Hermannstadt,SUPERLIGA,CB,35,186,83,65,44,23,37,37,63,79,Low,High,Left,2,2,M
213449,Paweł Stolarski,Poland,Pogoń Szczecin,PKO BP Ekstraklasa,RB,27,181,74,65,81,52,60,62,58,67,Medium,Medium,Right,2,3,M
208776,Florian Stritzel,Germany,Wehen Wiesbaden,Bundesliga 2,GK,29,197,92,65,69,61,45,65,34,69,Medium,Medium,Right,1,3,M
276278,Petar Sučić,Bosnia and Herzegovina,Dinamo Zagreb,Liga Hrvatska,CM,20,180,76,65,67,49,59,68,58,67,Medium,High,Right,3,3,M
258822,Lukas Sulzbacher,Austria,WSG Tirol,Ö. Bundesliga,CM,23,171,63,65,78,51,62,67,61,64,Medium,Medium,Right,2,2,M
263746,Patrick Sutter,Switzerland,FC St. Gallen,CSSL,RB,24,172,72,65,70,53,58,61,62,57,Medium,Medium,Right,2,2,M
231241,Tobias Svendsen,Norway,Odds BK,Eliteserien,LM,24,172,66,65,80,54,59,67,53,69,High,Medium,Right,3,4,M
235800,Marin Šverko,Croatia,Venezia,Serie BKT,CB,25,187,81,65,67,37,54,58,64,72,Medium,Medium,Left,2,3,M
257207,Martin Šviderský,Slovakia,UD Almería,LALIGA EA SPORTS,CDM,21,181,70,65,66,43,61,62,63,62,Medium,Medium,Left,2,3,M
211217,Dan Sweeney,England,Stevenage,EFL League One,CB,29,191,78,65,55,42,51,54,64,76,Low,Medium,Right,2,2,M
256578,Kajetan Szmyt,Poland,Warta Poznań,PKO BP Ekstraklasa,RM,21,171,68,65,79,57,61,69,38,49,Medium,Medium,Right,3,2,M
234747,Przemysław Szymiński,Poland,Reggiana,Serie BKT,CB,29,185,76,65,68,39,52,58,65,71,Medium,Medium,Right,2,3,M
211955,Ulrich Taffertshofer,Germany,VfB Lübeck,3. Liga,CDM,31,183,82,65,48,47,52,61,62,78,Low,High,Right,2,3,M
251855,Waniss Taïbi,France,Rodez AF,Ligue 2 BKT,CM,21,184,70,65,52,50,65,67,53,65,Medium,Medium,Right,3,3,M
234293,Atomu Tanaka,Japan,HJK Helsinki,Finnliiga,CAM,36,167,69,65,69,58,62,67,56,60,Medium,Medium,Right,3,3,M
239672,Harald Nilsen Tangen,Norway,Viking FK,Eliteserien,CAM,22,177,73,65,75,59,61,70,37,67,Medium,Medium,Right,3,3,M
214641,Scott Tanser,England,St. Mirren,cinch Prem,LWB,29,182,70,65,73,56,62,63,58,59,Medium,Medium,Left,2,2,M
251604,Varol Tasar,Germany,Yverdon Sport FC,CSSL,RM,27,174,67,65,75,62,61,65,30,49,High,Medium,Left,3,3,M
260183,Jair,Brazil,FC Petrolul,SUPERLIGA,CM,29,174,65,65,78,58,63,67,57,68,Medium,Medium,Right,3,3,M
262731,Connor Taylor,England,Bristol Rovers,EFL League One,CB,22,183,86,65,58,29,45,47,65,72,Low,High,Right,2,3,M
240329,Berkan Taz,Germany,SV Waldhof,3. Liga,CAM,25,175,72,65,73,61,61,70,31,58,Medium,Low,Right,4,3,M
270518,Enzo Tchato,Cameroon,Montpellier,Ligue 1 Uber Eats,RB,21,182,75,65,71,44,57,62,63,60,High,Medium,Right,2,2,M
243642,Warren Tchimbembé,Congo,FC Metz,Ligue 1 Uber Eats,CM,25,180,76,65,85,62,63,64,57,67,High,Medium,Left,3,2,M
263594,Ernest Terpiłowski,Poland,Widzew Łódź,PKO BP Ekstraklasa,RM,22,176,70,65,86,59,58,62,25,66,Medium,High,Right,3,4,M
263378,Dimitrios Theodorou,Cyprus,Apoel FC,Liga Cyprus,RW,26,175,69,65,72,62,59,66,21,49,Medium,Medium,Right,3,3,M
211952,Maximilian Thiel,Germany,FC Erzgebirge Aue,3. Liga,LM,30,187,81,65,72,66,62,66,31,63,Medium,Medium,Left,3,3,M
225694,Terell Thomas,St. Lucia,Charlton Ath,EFL League One,CB,28,190,86,65,60,40,56,57,63,76,Medium,High,Right,2,3,M
225310,Ben Thompson,England,Stevenage,EFL League One,CAM,28,171,78,65,69,60,63,68,62,69,High,High,Right,3,3,M
192695,Nathan Thompson,England,Stevenage,EFL League One,RWB,33,177,80,65,68,38,52,60,64,77,Medium,High,Right,2,2,M
207559,Simon Tibbling,Sweden,Sarpsborg 08,Eliteserien,LM,29,175,74,65,63,54,63,67,52,62,High,Medium,Right,3,3,M
269458,Dániel Tiefenbach,Hungary,SC Austria,Ö. Bundesliga,CDM,24,180,75,65,67,51,58,67,64,60,Medium,High,Right,2,3,M
239118,Bogdan Țîru,Romania,Warta Poznań,PKO BP Ekstraklasa,CB,29,185,80,65,50,34,44,48,64,78,High,Low,Right,2,3,M
239540,Eoin Toal,Northern Ireland,Bolton,EFL League One,CB,24,191,80,65,51,31,42,52,64,74,High,High,Right,2,3,M
254809,Kristoffer Tønnessen,Norway,Lillestrøm SK,Eliteserien,LWB,26,184,76,65,72,46,60,58,61,65,Medium,Medium,Left,2,2,M
241645,Victor Torp,Denmark,Sarpsborg 08,Eliteserien,CAM,24,178,68,65,68,60,65,69,53,56,High,Medium,Right,3,4,M
274128,Jhojan Torres,Colombia,Santa Fe,Sudamericana,CDM,19,178,70,65,55,40,60,54,61,63,Medium,Medium,Right,2,3,M
271725,Mamadou Tounkara,France,Vitória SC,Liga Portugal,CB,22,192,84,65,67,31,43,45,63,75,Low,Medium,Right,2,2,M
204979,Ibou Touray,Gambia,Stockport,EFL League Two,LWB,29,177,68,65,84,50,57,62,56,71,High,High,Left,2,3,M
258616,Ryley Towler,England,Portsmouth,EFL League One,CB,21,187,77,65,65,36,54,59,64,70,Medium,Medium,Left,2,3,M
242253,Mason Toye,United States,CF Montréal,MLS,ST,25,191,82,65,72,69,44,61,30,63,High,Low,Right,2,5,M
252700,Kai Trewin,Australia,Brisbane Roar,A-League,CDM,22,178,72,65,66,43,57,61,64,71,Medium,High,Right,2,3,M
270887,Nectarios Triantis,Australia,Sunderland,EFL Championship,CB,20,191,78,65,60,34,56,48,63,70,Medium,Medium,Right,2,3,M
238060,Nathan Trott,England,Vejle Boldklub,3F Superliga,GK,25,188,75,65,65,64,66,68,40,65,Medium,Medium,Left,1,3,M
225511,Connal Trueman,England,Millwall,EFL Championship,GK,27,186,74,65,66,64,60,68,46,63,Medium,Medium,Right,1,3,M
258880,Keigo Tsunemoto,Japan,Servette FC,CSSL,RB,25,175,69,65,67,43,55,59,63,55,Medium,Medium,Right,2,3,M
230687,Aldin Turkeš,Bosnia and Herzegovina,FC Winterthur,CSSL,ST,27,193,84,65,64,66,51,63,23,64,Medium,Low,Left,3,3,M
206170,Jordan Turnbull,England,Tranmere Rovers,EFL League Two,CB,29,185,72,65,50,27,44,48,64,79,Low,Medium,Left,2,2,M
201993,Alexander Ruud Tveter,Norway,Sandefjord,Eliteserien,ST,32,190,86,65,54,68,59,60,33,74,High,Medium,Left,3,2,M
269258,Calvin Twigt,Holland,FC Volendam,Eredivisie,CM,20,183,74,65,60,54,62,65,61,65,Medium,Medium,Right,2,3,M
260388,Nahuel Ulariaga,Argentina,Godoy Cruz,LPF,ST,21,174,76,65,75,65,50,67,30,69,High,Medium,Right,2,4,M
226148,Braulio Uraezaña,Bolivia,Blooming,Sudamericana,GK,28,186,80,65,62,63,62,65,42,66,Medium,Medium,Right,1,3,M
213864,Bjørn Inge Utvik,Norway,Sarpsborg 08,Eliteserien,CB,27,183,75,65,41,37,48,52,65,72,Medium,High,Right,2,3,M
228744,Jhojan Valencia,Colombia,Austin FC,MLS,CDM,27,172,75,65,69,52,61,67,61,62,Medium,Medium,Right,2,3,M
202076,Zarek Valentin,Puerto Rico,Minnesota United,MLS,RB,32,183,77,65,66,42,58,62,63,68,High,High,Right,3,4,M
211340,Gabriel Valverde,Bolivia,Blooming,Sudamericana,CB,33,178,78,65,53,27,50,58,65,73,Medium,Medium,Right,2,3,M
266448,Amourricho van Axel Dongen,Holland,Ajax,Eredivisie,LW,19,175,71,65,81,59,57,68,29,59,Medium,Medium,Right,4,5,M
223813,Damian van Bruggen,Holland,Almere City FC,Eredivisie,CB,27,184,79,65,64,55,50,55,63,71,Medium,Medium,Right,2,3,M
258984,Davy van den Berg,Holland,PEC Zwolle,Eredivisie,LM,23,185,75,65,74,56,61,66,56,70,High,High,Left,3,3,M
205603,Mike van Duinen,Holland,Excelsior,Eredivisie,ST,32,185,75,65,69,64,58,64,48,73,High,High,Right,3,4,M
248772,Jannes Van Hecke,Belgium,KV Mechelen,1A Pro League,RB,21,180,65,65,67,48,62,69,59,49,High,Medium,Left,2,5,M
209293,Koen Van Langendonck,Belgium,KVC Westerlo,1A Pro League,GK,34,187,86,65,63,63,64,62,27,69,Medium,Medium,Right,1,3,M
260436,Syb van Ottele,Holland,sc Heerenveen,Eredivisie,CB,21,185,80,65,49,34,47,46,66,69,Medium,Medium,Right,2,2,M
262295,Igor Vekič,Slovenia,Vejle Boldklub,3F Superliga,GK,25,192,86,65,63,64,69,69,30,62,Medium,Medium,Right,1,3,M
